layer_idx,head_idx,best_accuracy,best_epoch,timestamp
4,26,0.9878787878787879,1,2025-09-18 08:53:42
4,27,0.9757575757575757,1,2025-09-18 08:53:42
4,28,0.9818181818181818,1,2025-09-18 08:53:42
4,29,0.9757575757575757,1,2025-09-18 08:53:42
4,30,0.9939393939393939,5,2025-09-18 08:53:42
4,31,0.9696969696969697,1,2025-09-18 08:53:42
4,32,0.9696969696969697,1,2025-09-18 08:53:42
4,33,0.9878787878787879,1,2025-09-18 08:53:42
4,34,0.9575757575757575,1,2025-09-18 08:53:42
4,35,0.9696969696969697,1,2025-09-18 08:53:42
4,36,0.9818181818181818,1,2025-09-18 08:53:42
4,37,0.9575757575757575,2,2025-09-18 08:53:42
4,38,0.9757575757575757,1,2025-09-18 08:53:42
4,39,0.9878787878787879,1,2025-09-18 08:53:42
4,40,0.9818181818181818,2,2025-09-18 08:53:42
4,41,0.9696969696969697,1,2025-09-18 08:53:42
4,42,0.9818181818181818,1,2025-09-18 08:53:42
4,43,0.9939393939393939,1,2025-09-18 08:53:42
4,44,0.9818181818181818,1,2025-09-18 08:53:42
4,45,0.9757575757575757,1,2025-09-18 08:53:42
4,46,0.9757575757575757,1,2025-09-18 08:53:42
4,47,0.9757575757575757,1,2025-09-18 08:53:42
4,48,0.9878787878787879,1,2025-09-18 08:53:42
4,49,0.9818181818181818,7,2025-09-18 08:53:42
4,50,0.9515151515151515,1,2025-09-18 08:53:42
4,51,0.9818181818181818,1,2025-09-18 08:53:42
4,52,0.9757575757575757,1,2025-09-18 08:53:42
4,53,0.9818181818181818,1,2025-09-18 08:53:42
4,54,0.9757575757575757,1,2025-09-18 08:53:42
4,55,0.9757575757575757,1,2025-09-18 08:53:42
4,56,0.9939393939393939,1,2025-09-18 08:53:42
4,57,0.9757575757575757,1,2025-09-18 08:53:42
4,58,0.9696969696969697,1,2025-09-18 08:53:42
4,59,0.9696969696969697,1,2025-09-18 08:53:42
4,60,0.9818181818181818,1,2025-09-18 08:53:42
4,61,0.9636363636363636,1,2025-09-18 08:53:42
4,62,0.9757575757575757,1,2025-09-18 08:53:42
4,63,0.9878787878787879,1,2025-09-18 08:53:42
5,0,0.9696969696969697,1,2025-09-18 08:53:42
5,1,0.9878787878787879,1,2025-09-18 08:53:42
5,2,0.9696969696969697,1,2025-09-18 08:53:42
5,3,0.9818181818181818,1,2025-09-18 08:53:42
5,4,0.9696969696969697,1,2025-09-18 08:53:42
5,5,0.9696969696969697,2,2025-09-18 08:53:42
5,6,0.9818181818181818,1,2025-09-18 08:53:42
5,7,0.9818181818181818,1,2025-09-18 08:53:42
5,8,0.9696969696969697,3,2025-09-18 08:53:42
5,9,0.9757575757575757,2,2025-09-18 08:53:42
5,10,0.9757575757575757,2,2025-09-18 08:53:42
5,11,0.9575757575757575,1,2025-09-18 08:53:42
5,12,0.9636363636363636,1,2025-09-18 08:53:42
5,13,0.9818181818181818,10,2025-09-18 08:53:42
5,14,0.9818181818181818,2,2025-09-18 08:53:42
5,15,0.9696969696969697,9,2025-09-18 08:53:42
